Net generation for all sectors,,,
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=2,0,1&fuel=vvvvu&geo=vvvvvvvvvvvvo&sec=g&linechart=ELEC.GEN.ALL-US-99.A&columnchart=ELEC.GEN.ALL-US-99.A&map=ELEC.GEN.ALL-US-99.A&freq=A&start=2022&end=2023&ctype=linechart&ltype=pin&rtype=s&maptype=0&rse=0&pin=",,,
Alabama : other renewables,thousand megawatthours,ELEC.GEN.AOR-AL-99.A,4371
Alabama : wind,thousand megawatthours,ELEC.GEN.WND-AL-99.A,--
Alabama : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AL-99.A,1201
Alabama : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AL-99.A,1201
Alabama : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AL-99.A,--
Alabama : geothermal,thousand megawatthours,ELEC.GEN.GEO-AL-99.A,--
Alabama : biomass,thousand megawatthours,ELEC.GEN.BIO-AL-99.A,3171
Alabama : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-AL-99.A,3129
Alabama : other biomass,thousand megawatthours,ELEC.GEN.WAS-AL-99.A,41
Alabama : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-AL-99.A,--
Alabama : other,thousand megawatthours,ELEC.GEN.OTH-AL-99.A,0
Alabama : all solar,thousand megawatthours,ELEC.GEN.TSN-AL-99.A,1223
Alabama : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-AL-99.A,22
Alabama : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AL-99.A,1201
Alabama : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AL-99.A,1201
Alabama : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AL-99.A,--
Kentucky,,ELEC.GEN..A,
Kentucky : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-KY-99.A,63217
Kentucky : coal,thousand megawatthours,ELEC.GEN.COW-KY-99.A,43447
Kentucky : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-KY-99.A,61
Kentucky : petroleum coke,thousand megawatthours,ELEC.GEN.PC-KY-99.A,0
Kentucky : natural gas,thousand megawatthours,ELEC.GEN.NG-KY-99.A,15090
Kentucky : other gases,thousand megawatthours,ELEC.GEN.OOG-KY-99.A,--
Kentucky : nuclear,thousand megawatthours,ELEC.GEN.NUC-KY-99.A,--
Kentucky : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-KY-99.A,3955
Kentucky : other renewables,thousand megawatthours,ELEC.GEN.AOR-KY-99.A,573
Kentucky : wind,thousand megawatthours,ELEC.GEN.WND-KY-99.A,--
Kentucky : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-KY-99.A,155
Kentucky : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-KY-99.A,155
Kentucky : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-KY-99.A,--
Kentucky : geothermal,thousand megawatthours,ELEC.GEN.GEO-KY-99.A,--
Kentucky : biomass,thousand megawatthours,ELEC.GEN.BIO-KY-99.A,418
Kentucky : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-KY-99.A,329
Kentucky : other biomass,thousand megawatthours,ELEC.GEN.WAS-KY-99.A,89
Kentucky : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-KY-99.A,--
Kentucky : other,thousand megawatthours,ELEC.GEN.OTH-KY-99.A,91
Kentucky : all solar,thousand megawatthours,ELEC.GEN.TSN-KY-99.A,286
Kentucky : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-KY-99.A,131
Kentucky : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-KY-99.A,155
Kentucky : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-KY-99.A,155
Kentucky : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-KY-99.A,--
Mississippi,,ELEC.GEN..A,
Mississippi : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-MS-99.A,72933
Mississippi : coal,thousand megawatthours,ELEC.GEN.COW-MS-99.A,4037
Mississippi : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-MS-99.A,7
Mississippi : petroleum coke,thousand megawatthours,ELEC.GEN.PC-MS-99.A,--
Mississippi : natural gas,thousand megawatthours,ELEC.GEN.NG-MS-99.A,55168
Mississippi : other gases,thousand megawatthours,ELEC.GEN.OOG-MS-99.A,--
Mississippi : nuclear,thousand megawatthours,ELEC.GEN.NUC-MS-99.A,11750
Mississippi : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-MS-99.A,--
Mississippi : other renewables,thousand megawatthours,ELEC.GEN.AOR-MS-99.A,1972
Mississippi : wind,thousand megawatthours,ELEC.GEN.WND-MS-99.A,--
Mississippi : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MS-99.A,633
Mississippi : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MS-99.A,633
Mississippi : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MS-99.A,--
Mississippi : geothermal,thousand megawatthours,ELEC.GEN.GEO-MS-99.A,--
Mississippi : biomass,thousand megawatthours,ELEC.GEN.BIO-MS-99.A,1339
Mississippi : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-MS-99.A,1331
Mississippi : other biomass,thousand megawatthours,ELEC.GEN.WAS-MS-99.A,8
Mississippi : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-MS-99.A,--
Mississippi : other,thousand megawatthours,ELEC.GEN.OTH-MS-99.A,0
Mississippi : all solar,thousand megawatthours,ELEC.GEN.TSN-MS-99.A,656
Mississippi : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-MS-99.A,23
Mississippi : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MS-99.A,633
Mississippi : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MS-99.A,633
Mississippi : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MS-99.A,--
Tennessee,,ELEC.GEN..A,
Tennessee : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-TN-99.A,77791
Tennessee : coal,thousand megawatthours,ELEC.GEN.COW-TN-99.A,15793
Tennessee : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-TN-99.A,102
Tennessee : petroleum coke,thousand megawatthours,ELEC.GEN.PC-TN-99.A,--
Tennessee : natural gas,thousand megawatthours,ELEC.GEN.NG-TN-99.A,15030
Tennessee : other gases,thousand megawatthours,ELEC.GEN.OOG-TN-99.A,11
Tennessee : nuclear,thousand megawatthours,ELEC.GEN.NUC-TN-99.A,37937
Tennessee : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-TN-99.A,8042
Tennessee : other renewables,thousand megawatthours,ELEC.GEN.AOR-TN-99.A,1430
Tennessee : wind,thousand megawatthours,ELEC.GEN.WND-TN-99.A,16
Tennessee : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-TN-99.A,961
Tennessee : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-TN-99.A,961
Tennessee : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-TN-99.A,--
Tennessee : geothermal,thousand megawatthours,ELEC.GEN.GEO-TN-99.A,--
Tennessee : biomass,thousand megawatthours,ELEC.GEN.BIO-TN-99.A,452
Tennessee : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-TN-99.A,390
Tennessee : other biomass,thousand megawatthours,ELEC.GEN.WAS-TN-99.A,62
Tennessee : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-TN-99.A,-554
Tennessee : other,thousand megawatthours,ELEC.GEN.OTH-TN-99.A,0
Tennessee : all solar,thousand megawatthours,ELEC.GEN.TSN-TN-99.A,1034
Tennessee : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-TN-99.A,72
Tennessee : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-TN-99.A,961
Tennessee : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-TN-99.A,961
Tennessee : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-TN-99.A,--
West South Central,,ELEC.GEN..A,
West South Central : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-WSC-99.A,797511
West South Central : coal,thousand megawatthours,ELEC.GEN.COW-WSC-99.A,98491
West South Central : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-WSC-99.A,250
West South Central : petroleum coke,thousand megawatthours,ELEC.GEN.PC-WSC-99.A,1082
West South Central : natural gas,thousand megawatthours,ELEC.GEN.NG-WSC-99.A,428274
West South Central : other gases,thousand megawatthours,ELEC.GEN.OOG-WSC-99.A,4132
West South Central : nuclear,thousand megawatthours,ELEC.GEN.NUC-WSC-99.A,67864
West South Central : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-WSC-99.A,6178
West South Central : other renewables,thousand megawatthours,ELEC.GEN.AOR-WSC-99.A,190432
West South Central : wind,thousand megawatthours,ELEC.GEN.WND-WSC-99.A,156867
West South Central : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WSC-99.A,29317
West South Central : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WSC-99.A,29317
West South Central : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WSC-99.A,--
West South Central : geothermal,thousand megawatthours,ELEC.GEN.GEO-WSC-99.A,--
West South Central : biomass,thousand megawatthours,ELEC.GEN.BIO-WSC-99.A,4247
West South Central : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-WSC-99.A,3885
West South Central : other biomass,thousand megawatthours,ELEC.GEN.WAS-WSC-99.A,362
West South Central : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-WSC-99.A,47
West South Central : other,thousand megawatthours,ELEC.GEN.OTH-WSC-99.A,762
West South Central : all solar,thousand megawatthours,ELEC.GEN.TSN-WSC-99.A,34353
West South Central : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-WSC-99.A,5035
West South Central : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WSC-99.A,29317
West South Central : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WSC-99.A,29317
West South Central : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WSC-99.A,--
Arkansas,,ELEC.GEN..A,
Arkansas : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-AR-99.A,63196
Arkansas : coal,thousand megawatthours,ELEC.GEN.COW-AR-99.A,16844
Arkansas : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-AR-99.A,45
Arkansas : petroleum coke,thousand megawatthours,ELEC.GEN.PC-AR-99.A,0
Arkansas : natural gas,thousand megawatthours,ELEC.GEN.NG-AR-99.A,26487
Arkansas : other gases,thousand megawatthours,ELEC.GEN.OOG-AR-99.A,--
Arkansas : nuclear,thousand megawatthours,ELEC.GEN.NUC-AR-99.A,14972
Arkansas : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-AR-99.A,3229
Arkansas : other renewables,thousand megawatthours,ELEC.GEN.AOR-AR-99.A,1511
Arkansas : wind,thousand megawatthours,ELEC.GEN.WND-AR-99.A,--
Arkansas : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AR-99.A,798
Arkansas : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AR-99.A,798
Arkansas : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AR-99.A,--
Arkansas : geothermal,thousand megawatthours,ELEC.GEN.GEO-AR-99.A,--
Arkansas : biomass,thousand megawatthours,ELEC.GEN.BIO-AR-99.A,713
Arkansas : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-AR-99.A,687
Arkansas : other biomass,thousand megawatthours,ELEC.GEN.WAS-AR-99.A,27
Arkansas : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-AR-99.A,101
Arkansas : other,thousand megawatthours,ELEC.GEN.OTH-AR-99.A,6
Arkansas : all solar,thousand megawatthours,ELEC.GEN.TSN-AR-99.A,1194
Arkansas : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-AR-99.A,397
Arkansas : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AR-99.A,798
Arkansas : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AR-99.A,798
Arkansas : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AR-99.A,--
Louisiana,,ELEC.GEN..A,
Louisiana : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-LA-99.A,97785
Louisiana : coal,thousand megawatthours,ELEC.GEN.COW-LA-99.A,4834
Louisiana : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-LA-99.A,9
Louisiana : petroleum coke,thousand megawatthours,ELEC.GEN.PC-LA-99.A,1023
Louisiana : natural gas,thousand megawatthours,ELEC.GEN.NG-LA-99.A,74414
Louisiana : other gases,thousand megawatthours,ELEC.GEN.OOG-LA-99.A,1804
Louisiana : nuclear,thousand megawatthours,ELEC.GEN.NUC-LA-99.A,12211
Louisiana : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-LA-99.A,708
Louisiana : other renewables,thousand megawatthours,ELEC.GEN.AOR-LA-99.A,2280
Louisiana : wind,thousand megawatthours,ELEC.GEN.WND-LA-99.A,--
Louisiana : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-LA-99.A,292
Louisiana : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-LA-99.A,292
Louisiana : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-LA-99.A,--
Louisiana : geothermal,thousand megawatthours,ELEC.GEN.GEO-LA-99.A,--
Louisiana : biomass,thousand megawatthours,ELEC.GEN.BIO-LA-99.A,1988
Louisiana : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-LA-99.A,1904
Louisiana : other biomass,thousand megawatthours,ELEC.GEN.WAS-LA-99.A,84
Louisiana : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-LA-99.A,--
Louisiana : other,thousand megawatthours,ELEC.GEN.OTH-LA-99.A,501
Louisiana : all solar,thousand megawatthours,ELEC.GEN.TSN-LA-99.A,592
Louisiana : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-LA-99.A,300
Louisiana : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-LA-99.A,292
Louisiana : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-LA-99.A,292
Louisiana : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-LA-99.A,--
Oklahoma,,ELEC.GEN..A,
Oklahoma : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-OK-99.A,89236
Oklahoma : coal,thousand megawatthours,ELEC.GEN.COW-OK-99.A,5199
Oklahoma : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-OK-99.A,20
Oklahoma : petroleum coke,thousand megawatthours,ELEC.GEN.PC-OK-99.A,0
Oklahoma : natural gas,thousand megawatthours,ELEC.GEN.NG-OK-99.A,45213
Oklahoma : other gases,thousand megawatthours,ELEC.GEN.OOG-OK-99.A,--
Oklahoma : nuclear,thousand megawatthours,ELEC.GEN.NUC-OK-99.A,--
Oklahoma : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-OK-99.A,1483
Oklahoma : other renewables,thousand megawatthours,ELEC.GEN.AOR-OK-99.A,37356
Oklahoma : wind,thousand megawatthours,ELEC.GEN.WND-OK-99.A,37012
Oklahoma : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-OK-99.A,79
Oklahoma : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-OK-99.A,79
Oklahoma : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-OK-99.A,--
Oklahoma : geothermal,thousand megawatthours,ELEC.GEN.GEO-OK-99.A,--
Oklahoma : biomass,thousand megawatthours,ELEC.GEN.BIO-OK-99.A,265
Oklahoma : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-OK-99.A,191
Oklahoma : other biomass,thousand megawatthours,ELEC.GEN.WAS-OK-99.A,74
Oklahoma : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-OK-99.A,-53
Oklahoma : other,thousand megawatthours,ELEC.GEN.OTH-OK-99.A,18
Oklahoma : all solar,thousand megawatthours,ELEC.GEN.TSN-OK-99.A,242
Oklahoma : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-OK-99.A,164
Oklahoma : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-OK-99.A,79
Oklahoma : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-OK-99.A,79
Oklahoma : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-OK-99.A,--
Texas,,ELEC.GEN..A,
Texas : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-TX-99.A,547295
Texas : coal,thousand megawatthours,ELEC.GEN.COW-TX-99.A,71615
Texas : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-TX-99.A,176
Texas : petroleum coke,thousand megawatthours,ELEC.GEN.PC-TX-99.A,59
Texas : natural gas,thousand megawatthours,ELEC.GEN.NG-TX-99.A,282159
Texas : other gases,thousand megawatthours,ELEC.GEN.OOG-TX-99.A,2327
Texas : nuclear,thousand megawatthours,ELEC.GEN.NUC-TX-99.A,40680
Texas : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-TX-99.A,758
Texas : other renewables,thousand megawatthours,ELEC.GEN.AOR-TX-99.A,149285
Texas : wind,thousand megawatthours,ELEC.GEN.WND-TX-99.A,119855
Texas : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-TX-99.A,28150
Texas : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-TX-99.A,28150
Texas : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-TX-99.A,--
Texas : geothermal,thousand megawatthours,ELEC.GEN.GEO-TX-99.A,--
Texas : biomass,thousand megawatthours,ELEC.GEN.BIO-TX-99.A,1280
Texas : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-TX-99.A,1103
Texas : other biomass,thousand megawatthours,ELEC.GEN.WAS-TX-99.A,177
Texas : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-TX-99.A,--
Texas : other,thousand megawatthours,ELEC.GEN.OTH-TX-99.A,236
Texas : all solar,thousand megawatthours,ELEC.GEN.TSN-TX-99.A,32325
Texas : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-TX-99.A,4175
Texas : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-TX-99.A,28150
Texas : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-TX-99.A,28150
Texas : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-TX-99.A,--
Mountain,,ELEC.GEN..A,
Mountain : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-MTN-99.A,372230
Mountain : coal,thousand megawatthours,ELEC.GEN.COW-MTN-99.A,98285
Mountain : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-MTN-99.A,172
Mountain : petroleum coke,thousand megawatthours,ELEC.GEN.PC-MTN-99.A,481
Mountain : natural gas,thousand megawatthours,ELEC.GEN.NG-MTN-99.A,129519
Mountain : other gases,thousand megawatthours,ELEC.GEN.OOG-MTN-99.A,365
Mountain : nuclear,thousand megawatthours,ELEC.GEN.NUC-MTN-99.A,31523
Mountain : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-MTN-99.A,27817
Mountain : other renewables,thousand megawatthours,ELEC.GEN.AOR-MTN-99.A,83476
Mountain : wind,thousand megawatthours,ELEC.GEN.WND-MTN-99.A,49227
Mountain : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MTN-99.A,28560
Mountain : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MTN-99.A,27614
Mountain : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MTN-99.A,946
Mountain : geothermal,thousand megawatthours,ELEC.GEN.GEO-MTN-99.A,4733
Mountain : biomass,thousand megawatthours,ELEC.GEN.BIO-MTN-99.A,957
Mountain : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-MTN-99.A,613
Mountain : other biomass,thousand megawatthours,ELEC.GEN.WAS-MTN-99.A,344
Mountain : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-MTN-99.A,161
Mountain : other,thousand megawatthours,ELEC.GEN.OTH-MTN-99.A,432
Mountain : all solar,thousand megawatthours,ELEC.GEN.TSN-MTN-99.A,38769
Mountain : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-MTN-99.A,10209
Mountain : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MTN-99.A,28560
Mountain : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MTN-99.A,27614
Mountain : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MTN-99.A,946
Arizona,,ELEC.GEN..A,
Arizona : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-AZ-99.A,111839
Arizona : coal,thousand megawatthours,ELEC.GEN.COW-AZ-99.A,12069
Arizona : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-AZ-99.A,32
Arizona : petroleum coke,thousand megawatthours,ELEC.GEN.PC-AZ-99.A,--
Arizona : natural gas,thousand megawatthours,ELEC.GEN.NG-AZ-99.A,52818
Arizona : other gases,thousand megawatthours,ELEC.GEN.OOG-AZ-99.A,--
Arizona : nuclear,thousand megawatthours,ELEC.GEN.NUC-AZ-99.A,31523
Arizona : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-AZ-99.A,5937
Arizona : other renewables,thousand megawatthours,ELEC.GEN.AOR-AZ-99.A,9365
Arizona : wind,thousand megawatthours,ELEC.GEN.WND-AZ-99.A,1733
Arizona : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AZ-99.A,7438
Arizona : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AZ-99.A,6663
Arizona : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AZ-99.A,775
Arizona : geothermal,thousand megawatthours,ELEC.GEN.GEO-AZ-99.A,--
Arizona : biomass,thousand megawatthours,ELEC.GEN.BIO-AZ-99.A,193
Arizona : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-AZ-99.A,175
Arizona : other biomass,thousand megawatthours,ELEC.GEN.WAS-AZ-99.A,18
Arizona : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-AZ-99.A,136
Arizona : other,thousand megawatthours,ELEC.GEN.OTH-AZ-99.A,-40
Arizona : all solar,thousand megawatthours,ELEC.GEN.TSN-AZ-99.A,12309
Arizona : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-AZ-99.A,4871
Arizona : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-AZ-99.A,7438
Arizona : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-AZ-99.A,6663
Arizona : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-AZ-99.A,775
Colorado,,ELEC.GEN..A,
Colorado : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-CO-99.A,57542
Colorado : coal,thousand megawatthours,ELEC.GEN.COW-CO-99.A,18788
Colorado : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-CO-99.A,48
Colorado : petroleum coke,thousand megawatthours,ELEC.GEN.PC-CO-99.A,--
Colorado : natural gas,thousand megawatthours,ELEC.GEN.NG-CO-99.A,17220
Colorado : other gases,thousand megawatthours,ELEC.GEN.OOG-CO-99.A,0
Colorado : nuclear,thousand megawatthours,ELEC.GEN.NUC-CO-99.A,--
Colorado : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-CO-99.A,1597
Colorado : other renewables,thousand megawatthours,ELEC.GEN.AOR-CO-99.A,19840
Colorado : wind,thousand megawatthours,ELEC.GEN.WND-CO-99.A,16091
Colorado : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-CO-99.A,3616
Colorado : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-CO-99.A,3616
Colorado : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-CO-99.A,--
Colorado : geothermal,thousand megawatthours,ELEC.GEN.GEO-CO-99.A,--
Colorado : biomass,thousand megawatthours,ELEC.GEN.BIO-CO-99.A,134
Colorado : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-CO-99.A,64
Colorado : other biomass,thousand megawatthours,ELEC.GEN.WAS-CO-99.A,69
Colorado : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-CO-99.A,25
Colorado : other,thousand megawatthours,ELEC.GEN.OTH-CO-99.A,25
Colorado : all solar,thousand megawatthours,ELEC.GEN.TSN-CO-99.A,5319
Colorado : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-CO-99.A,1704
Colorado : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-CO-99.A,3616
Colorado : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-CO-99.A,3616
Colorado : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-CO-99.A,--
Idaho,,ELEC.GEN..A,
Idaho : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-ID-99.A,17842
Idaho : coal,thousand megawatthours,ELEC.GEN.COW-ID-99.A,0
Idaho : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-ID-99.A,0
Idaho : petroleum coke,thousand megawatthours,ELEC.GEN.PC-ID-99.A,--
Idaho : natural gas,thousand megawatthours,ELEC.GEN.NG-ID-99.A,5686
Idaho : other gases,thousand megawatthours,ELEC.GEN.OOG-ID-99.A,--
Idaho : nuclear,thousand megawatthours,ELEC.GEN.NUC-ID-99.A,--
Idaho : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-ID-99.A,8378
Idaho : other renewables,thousand megawatthours,ELEC.GEN.AOR-ID-99.A,3706
Idaho : wind,thousand megawatthours,ELEC.GEN.WND-ID-99.A,2320
Idaho : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-ID-99.A,854
Idaho : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-ID-99.A,854
Idaho : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-ID-99.A,--
Idaho : geothermal,thousand megawatthours,ELEC.GEN.GEO-ID-99.A,89
Idaho : biomass,thousand megawatthours,ELEC.GEN.BIO-ID-99.A,444
Idaho : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-ID-99.A,354
Idaho : other biomass,thousand megawatthours,ELEC.GEN.WAS-ID-99.A,90
Idaho : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-ID-99.A,--
Idaho : other,thousand megawatthours,ELEC.GEN.OTH-ID-99.A,72
Idaho : all solar,thousand megawatthours,ELEC.GEN.TSN-ID-99.A,1092
Idaho : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-ID-99.A,238
Idaho : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-ID-99.A,854
Idaho : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-ID-99.A,854
Idaho : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-ID-99.A,--
Montana,,ELEC.GEN..A,
Montana : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-MT-99.A,26896
